Header; Nr_of_streams; recording TimeStamp; Operation; Number of packets; packateNr; Sending TimeStamp; TX_Valid; TX_Last; TX_Address; TX_Value; RX_LAST; RX_valid; RX_Address; RX_VALUE; Dummy; Tail
268435455; 43130; 172952182; 0; 1000; 1190973; 173817718; 1; 0; 49200; 0; 0; 1; 276; 3312; 0; 268435454
268435455; 43131; 172955186; 0; 1000; 1190973; 173817719; 1; 0; 384; 2050; 0; 1; 278; 3215; 0; 268435454
268435455; 43132; 172955296; 0; 1000; 1190973; 173817720; 1; 0; 386; 2050; 0; 1; 280; 3166; 0; 268435454
268435455; 43133; 172957770; 0; 1000; 1190973; 173817721; 1; 0; 388; 2050; 0; 1; 282; 3203; 0; 268435454
268435455; 43134; 172957880; 0; 1000; 1190973; 173817722; 1; 0; 390; 3247; 0; 1; 284; 3165; 0; 268435454
268435455; 43135; 172957990; 0; 1000; 1190973; 173817723; 1; 0; 392; 3370; 0; 1; 49184; 0; 0; 268435454
268435455; 43136; 172960538; 0; 1000; 1190973; 173817724; 1; 0; 394; 3659; 0; 1; 49185; 0; 0; 268435454
268435455; 43137; 172960648; 0; 1000; 1190973; 173817725; 1; 0; 396; 3215; 0; 1; 49186; 0; 0; 268435454
268435455; 43138; 172960758; 0; 1000; 1190973; 173817726; 1; 0; 398; 3251; 0; 1; 49187; 0; 0; 268435454
268435455; 43139; 172963530; 0; 1000; 1190973; 173817727; 1; 0; 400; 3254; 0; 1; 49188; 0; 0; 268435454
268435455; 43140; 172963640; 0; 1000; 1190973; 173817728; 1; 0; 402; 3263; 0; 1; 49189; 0; 0; 268435454
268435455; 43141; 172963750; 0; 1000; 1190973; 173817729; 1; 0; 404; 3264; 0; 1; 49190; 0; 0; 268435454
268435455; 43142; 172966730; 0; 1000; 1190973; 173817730; 1; 0; 406; 3261; 0; 1; 49191; 0; 0; 268435454
268435455; 43143; 172966840; 0; 1000; 1190973; 173817731; 1; 0; 408; 3255; 0; 1; 49192; 0; 0; 268435454
268435455; 43144; 172969482; 0; 1000; 1190973; 173817732; 1; 0; 410; 3253; 0; 1; 49193; 0; 0; 268435454
268435455; 43145; 172969592; 0; 1000; 1190973; 173817733; 1; 0; 412; 3258; 0; 1; 49194; 0; 0; 268435454
268435455; 43146; 172972106; 0; 1000; 1190973; 173817734; 1; 0; 49200; 0; 0; 1; 49195; 0; 0; 268435454
268435455; 43147; 172972216; 0; 1000; 1190973; 173817735; 1; 0; 49201; 0; 0; 1; 49196; 0; 0; 268435454
268435455; 43148; 172972326; 0; 1000; 1190973; 173817736; 1; 0; 49202; 0; 0; 1; 49197; 0; 0; 268435454
268435455; 43149; 172975418; 0; 1000; 1190973; 173817737; 1; 0; 49203; 0; 0; 1; 49198; 0; 0; 268435454
268435455; 43150; 172975528; 0; 1000; 1190973; 173817738; 1; 0; 49204; 0; 0; 1; 49199; 0; 0; 268435454
268435455; 43151; 172975638; 0; 1000; 1190973; 173817739; 1; 0; 49205; 0; 0; 1; 49200; 0; 0; 268435454
268435455; 43152; 172978458; 0; 1000; 1190973; 173817740; 1; 0; 49206; 0; 0; 1; 384; 2050; 0; 268435454
268435455; 43153; 172978568; 0; 1000; 1190973; 173817741; 1; 0; 49207; 0; 0; 1; 386; 2050; 0; 268435454
268435455; 43154; 172978678; 0; 1000; 1190973; 173817742; 1; 0; 49208; 0; 0; 1; 388; 2050; 0; 268435454
268435455; 43155; 172981650; 0; 1000; 1190973; 173817743; 1; 0; 49209; 0; 0; 1; 390; 3247; 0; 268435454
268435455; 43156; 172981760; 0; 1000; 1190973; 173817744; 1; 0; 49210; 0; 0; 1; 392; 3370; 0; 268435454
268435455; 43157; 172981870; 0; 1000; 1190973; 173817745; 1; 0; 49211; 0; 0; 1; 394; 3659; 0; 268435454
